WID,TrialName,ExpCostCondition,TimeCostCondition,Accurate,ShotAngle,ScoreEarned,NumExperiments,PlayTime,ShotTime,ScoreRemaining,WasIntro,TrialOrder,TimedOutShot,ScoreOut,FocusLost
worker_0,intro_1,10,6,True,0.165148677415,0,5,15182.0,359.0,0,True,0,False,True,False
worker_0,intro_2,10,6,False,-0.625485040239,-10,4,12429.0,129.0,0,True,0,False,True,False
worker_0,intro_3,10,6,False,0.1056655821,-10,5,10147.0,784.0,0,True,0,False,True,False
worker_0,intro_4,10,6,True,-2.53158871074,0,6,9849.0,1594.0,0,True,0,False,True,False
worker_0,intro_5,10,6,True,0.577901936962,0,5,9632.0,766.0,0,True,0,False,True,False
worker_0,intro_6,10,6,True,-1.7196862744,0,6,7594.0,478.0,0,True,0,False,True,False
worker_0,intro_7,10,6,False,-0.88085187773,-10,6,8912.0,708.0,0,True,0,False,True,False
worker_0,moderate_2,10,6,True,0.619242436978,0,6,11675.0,82.0,0,False,0,False,True,False
worker_0,hard_6,10,6,True,2.53158871074,0,6,8686.0,260.0,0,False,1,False,True,False
worker_0,hard_2,10,6,False,3.02448390902,-10,7,11121.0,222.0,0,False,2,False,True,False
worker_0,easy_6,10,6,False,-0.76785610334,-10,7,6441.0,316.0,0,False,3,False,True,False
worker_0,easy_3,10,6,True,-0.500739963551,4,8,9930.0,1596.0,4,False,4,False,False,False
worker_0,hard_1,10,6,False,2.62798664887,-10,5,12331.0,966.0,12,False,5,False,False,False
worker_0,easy_2,10,6,True,-1.26353751146,74,1,3073.0,1413.0,74,False,6,False,False,False
worker_0,hard_5,10,6,False,0.0462632624244,-10,5,9127.0,806.0,16,False,7,False,False,False
worker_0,moderate_5,10,6,True,-0.547153405219,58,2,5403.0,1688.0,58,False,8,False,False,False
worker_0,easy_4,10,6,True,-1.21670824457,92,0,5044.0,934.0,92,False,9,False,False,False
worker_0,moderate_1,10,6,True,2.22787126251,74,1,6399.0,1648.0,74,False,10,False,False,False
worker_0,hard_4,10,6,True,-0.569517314388,78,1,2576.0,903.0,78,False,11,False,False,False
worker_0,easy_5,10,6,False,1.35212738092,-10,2,9628.0,1014.0,57,False,12,False,False,False
worker_0,hard_3,10,6,False,1.94344123064,-10,2,4542.0,1778.0,65,False,13,False,False,False
worker_0,easy_1,10,6,True,-0.309328833075,71,1,3822.0,1166.0,71,False,14,False,False,False
worker_0,moderate_6,10,6,True,2.22034574893,76,1,3464.0,1596.0,76,False,15,False,False,False
worker_0,moderate_3,10,6,True,3.13401704094,73,1,3404.0,2335.0,73,False,16,False,False,False
worker_0,moderate_4,10,6,True,-0.41716947765,75,1,3272.0,2358.0,75,False,17,False,False,False
worker_1,intro_1,20,6,True,-1.45059212128,28,2,10404.0,840.0,28,True,0,False,False,False
worker_1,intro_2,20,6,True,-0.410127340541,36,1,8129.0,2864.0,36,True,0,False,False,False
worker_1,intro_3,20,6,False,0,-10,0,1902.0,0.0,88.6,True,0,True,False,False
worker_1,intro_4,20,6,True,-2.53299563976,85,0,2666.0,1674.0,85,True,0,False,False,False
worker_1,intro_5,20,6,False,-0.479634618944,-10,0,1515.0,2985.0,92,True,0,False,False,False
worker_1,intro_6,20,6,True,2.00830609891,90,0,1889.0,1858.0,90,True,0,False,False,False
worker_1,intro_7,20,6,True,-2.24818276549,95,0,1082.0,2467.0,95,True,0,False,False,False
worker_1,easy_6,20,6,True,0.274969667984,91,0,1624.0,647.0,91,False,0,False,False,False
worker_1,easy_2,20,6,True,-2.0372969951,93,0,1383.0,610.0,93,False,1,False,False,False
worker_1,moderate_6,20,6,True,2.08318578711,98,0,538.0,1590.0,98,False,2,False,False,False
worker_1,moderate_2,20,6,False,0,-10,0,952.0,0.0,94.6,False,3,True,False,False
worker_1,easy_1,20,6,True,-0.280198991954,87,0,2208.0,1432.0,87,False,4,False,False,False
worker_1,hard_2,20,6,False,2.7324885923,-10,0,564.0,1598.0,98,False,5,False,False,False
worker_1,moderate_1,20,6,True,2.05316249809,98,0,472.0,1977.0,98,False,6,False,False,False
worker_1,moderate_5,20,6,False,-2.77334193025,-10,0,1404.0,2763.0,92,False,7,False,False,False
worker_1,hard_4,20,6,False,0,-10,0,813.0,0.0,95.2,False,8,True,False,False
worker_1,moderate_3,20,6,True,3.09511452224,98,0,483.0,2638.0,98,False,9,False,False,False
worker_1,easy_5,20,6,False,1.30141986215,-10,0,537.0,2164.0,98,False,10,False,False,False
worker_1,hard_5,20,6,False,-0.477039665477,-10,0,928.0,2930.0,95,False,11,False,False,False
worker_1,hard_6,20,6,True,2.49334259814,95,0,1035.0,1081.0,95,False,12,False,False,False
worker_1,easy_4,20,6,True,-1.41579958487,96,0,751.0,1341.0,96,False,13,False,False,False
worker_1,moderate_4,20,6,True,0.588002603548,98,0,520.0,1743.0,98,False,14,False,False,False
worker_1,hard_3,20,6,False,2.21875174911,-10,0,547.0,939.0,98,False,15,False,False,False
worker_1,easy_3,20,6,True,-0.766995333163,95,0,903.0,1765.0,95,False,16,False,False,False
worker_1,hard_1,20,6,True,2.440792096,97,0,658.0,1578.0,97,False,17,False,False,False
worker_2,intro_1,10,6,True,-2.36664707118,50,2,9070.0,848.0,50,True,0,False,False,False
worker_2,intro_2,10,6,True,-0.271395280802,93,0,5182.0,1924.0,93,True,0,False,False,False
worker_2,intro_3,10,6,False,0,-10,0,1103.0,2901.0,94,True,0,False,False,False
worker_2,intro_4,10,6,False,0,-10,0,2092.0,0.0,88.0,True,0,True,False,False
worker_2,intro_5,10,6,False,0.679413805408,-10,0,5380.0,1484.0,92,True,0,False,False,False
worker_2,intro_6,10,6,True,-1.48862880443,78,1,4427.0,592.0,78,True,0,False,False,False
worker_2,intro_7,10,6,False,-2.27801315659,-10,0,970.0,1826.0,95,True,0,False,False,False
worker_2,moderate_4,10,6,True,-0.447519975157,96,0,5070.0,2016.0,96,False,0,False,False,False
worker_2,moderate_1,10,6,False,2.25222293827,-10,0,4511.0,1714.0,95,False,1,False,False,False
worker_2,easy_5,10,6,True,-1.28006207554,91,0,1664.0,2374.0,91,False,2,False,False,False
worker_2,moderate_6,10,6,True,2.12470573385,92,0,1501.0,1399.0,92,False,3,False,False,False
worker_2,hard_3,10,6,False,1.94168761561,-10,0,1173.0,2439.0,94,False,4,False,False,False
worker_2,hard_5,10,6,True,0.0942084883451,96,0,861.0,2740.0,96,False,5,False,False,False
worker_2,hard_2,10,6,False,0,-10,0,7457.0,0.0,89.8,False,6,True,False,False
worker_2,moderate_5,10,6,False,-0.311279732892,-10,0,1283.0,2107.0,93,False,7,False,False,False
worker_2,hard_6,10,6,True,2.51242014447,95,0,1049.0,1568.0,95,False,8,False,False,False
worker_2,easy_6,10,6,True,1.1583858852,95,0,1046.0,708.0,95,False,9,False,False,False
worker_2,hard_4,10,6,False,-0.515747656642,-10,0,1148.0,1824.0,94,False,10,False,False,False
worker_2,hard_1,10,6,False,2.3403228072,-10,0,1008.0,2489.0,95,False,11,False,False,False
worker_2,easy_4,10,6,True,-1.36115648092,96,0,853.0,1455.0,96,False,12,False,False,False
worker_2,easy_3,10,6,True,-0.649190947818,91,0,1663.0,1408.0,91,False,13,False,False,False
worker_2,easy_2,10,6,True,-1.7126933814,95,0,2465.0,650.0,95,False,14,False,False,False
worker_2,easy_1,10,6,True,-0.299947156497,96,0,838.0,1416.0,96,False,15,False,False,False
worker_2,moderate_2,10,6,False,0.860525319308,-10,0,757.0,1525.0,96,False,16,False,False,False
worker_2,moderate_3,10,6,True,-3.09433057759,92,0,1555.0,1515.0,92,False,17,False,False,False
worker_3,intro_1,20,6,True,-0.107369922036,0,3,8374.0,1285.0,0,True,0,False,True,False
worker_3,intro_2,20,6,True,-0.170211925285,0,2,8095.0,605.0,0,True,0,False,True,False
worker_3,intro_3,20,6,True,-0.156601876982,0,2,10613.0,706.0,0,True,0,False,True,False
worker_3,intro_4,20,6,True,-2.54940597404,0,2,8794.0,671.0,0,True,0,False,True,False
worker_3,intro_5,20,6,False,-0.520404766823,-10,2,11834.0,1593.0,0,True,0,False,True,False
worker_3,intro_6,20,6,True,-1.90935202171,0,3,7780.0,664.0,0,True,0,False,True,False
worker_3,intro_7,20,6,False,0,-10,0,8744.0,0.0,92.2,True,0,True,False,False
worker_3,easy_2,20,6,True,1.70049886395,28,2,6147.0,796.0,28,False,0,False,False,False
worker_3,hard_6,20,6,True,2.50990201925,86,0,6499.0,1856.0,86,False,1,False,False,False
worker_3,hard_4,20,6,False,-0.515809085477,-10,1,10158.0,1864.0,51,False,2,False,False,False
worker_3,easy_5,20,6,False,-1.0568766458,-10,1,5084.0,2062.0,57,False,3,False,False,False
worker_3,moderate_3,20,6,True,3.09616937417,88,0,5531.0,1275.0,88,False,4,False,False,False
worker_3,hard_5,20,6,False,0,-10,0,6687.0,0.0,87.4,False,5,True,False,False
worker_3,moderate_4,20,6,True,-0.407784738677,89,0,1981.0,1670.0,89,False,6,False,False,False
worker_3,moderate_6,20,6,True,2.28250267132,58,1,8300.0,994.0,58,False,7,False,False,False
worker_3,hard_3,20,6,True,2.04022421824,62,1,7726.0,1354.0,62,False,8,False,False,False
worker_3,moderate_5,20,6,False,-0.414138550476,-10,1,3473.0,922.0,63,False,9,False,False,False
worker_3,moderate_2,20,6,True,-0.192395601516,86,0,6937.0,1789.0,86,False,10,False,False,False
worker_3,moderate_1,20,6,True,2.11121582707,91,0,1630.0,2758.0,91,False,11,False,False,False
worker_3,easy_1,20,6,True,-0.139095941482,91,0,1669.0,1486.0,91,False,12,False,False,False
worker_3,hard_1,20,6,False,2.37688119397,-10,3,9755.0,1185.0,0,False,13,False,True,False
worker_3,hard_2,20,6,False,3.09547153758,-10,3,8057.0,1655.0,0,False,14,False,True,False
worker_3,easy_4,20,6,True,-1.13965758608,90,0,4534.0,1180.0,90,False,15,False,False,False
worker_3,easy_6,20,6,True,0.305447651078,90,0,1834.0,850.0,90,False,16,False,False,False
worker_3,easy_3,20,6,False,-0.932476518786,-10,0,2134.0,1438.0,88,False,17,False,False,False
worker_4,intro_1,20,6,True,-0.88847977192,65,1,7620.0,1529.0,65,True,0,False,False,False
worker_4,intro_2,20,6,True,-0.226798848054,81,0,6165.0,1271.0,81,True,0,False,False,False
worker_4,intro_3,20,6,True,0.491962479682,22,2,8272.0,881.0,22,True,0,False,False,False
worker_4,intro_4,20,6,False,-2.57644321358,-10,1,3252.0,1808.0,65,True,0,False,False,False
worker_4,intro_5,20,6,True,-0.569756453483,87,0,2260.0,2136.0,87,True,0,False,False,False
worker_4,intro_6,20,6,True,-1.90322263218,94,0,1157.0,1279.0,94,True,0,False,False,False
worker_4,intro_7,20,6,False,-2.17151011011,-10,0,1316.0,2296.0,93,True,0,False,False,False
worker_4,easy_3,20,6,True,-0.725865943322,94,0,1117.0,1856.0,94,False,0,False,False,False
worker_4,easy_2,20,6,True,-1.77164411689,96,0,763.0,1192.0,96,False,1,False,False,False
worker_4,moderate_1,20,6,True,2.09505561781,95,0,947.0,1696.0,95,False,2,False,False,False
worker_4,hard_4,20,6,True,-0.520191045946,81,0,3269.0,2096.0,81,False,3,False,False,False
worker_4,hard_5,20,6,False,-0.275690969271,-10,0,884.0,1272.0,96,False,4,False,False,False
worker_4,moderate_5,20,6,True,-2.5620286683,93,0,1357.0,2064.0,93,False,5,False,False,False
worker_4,hard_2,20,6,False,2.38743432362,-10,0,1156.0,1945.0,94,False,6,False,False,False
worker_4,moderate_2,20,6,True,0.290086932321,94,0,1109.0,2575.0,94,False,7,False,False,False
worker_4,moderate_4,20,6,False,0,-10,0,876.0,0.0,95.2,False,8,True,False,False
worker_4,hard_6,20,6,False,2.37146047974,-10,0,1036.0,1968.0,95,False,9,False,False,False
worker_4,hard_3,20,6,False,0.7221913315,-10,0,1165.0,1408.0,94,False,10,False,False,False
worker_4,easy_4,20,6,True,-1.38583793658,96,0,869.0,1279.0,96,False,11,False,False,False
worker_4,easy_6,20,6,True,1.62431659525,95,0,924.0,800.0,95,False,12,False,False,False
worker_4,moderate_6,20,6,True,1.01158576458,95,0,1067.0,2120.0,95,False,13,False,False,False
worker_4,easy_5,20,6,True,2.30721408927,95,0,1013.0,1079.0,95,False,14,False,False,False
worker_4,moderate_3,20,6,True,3.12248669847,95,0,956.0,1472.0,95,False,15,False,False,False
worker_4,easy_1,20,6,True,-0.282900853528,95,0,1004.0,1809.0,95,False,16,False,False,False
worker_4,hard_1,20,6,False,2.2122690408,-10,0,915.0,2287.0,95,False,17,False,False,False
worker_5,intro_1,10,6,True,-0.141897054604,0,4,26051.0,1588.0,0,True,0,False,True,False
worker_5,intro_2,10,6,False,0,-10,1,10833.0,0.0,61.2,True,0,True,False,False
worker_5,intro_3,10,6,False,0.0742434516516,-10,0,1518.0,2831.0,92,True,0,False,False,True
worker_5,intro_4,10,6,True,-2.49295020192,0,4,14829.0,477.0,0,True,0,False,True,False
worker_5,intro_5,10,6,False,-0.0686419890898,-10,4,14646.0,2248.0,0,True,0,False,True,False
worker_5,intro_6,10,6,True,-1.48765509491,0,7,9215.0,167.0,0,True,0,False,True,False
worker_5,intro_7,10,6,True,-0.294413616139,0,4,14404.0,704.0,0,True,0,False,True,True
worker_5,moderate_1,10,6,True,2.11010100033,0,6,9486.0,394.0,0,False,0,False,True,False
worker_5,easy_3,10,6,True,-0.669810826046,0,7,9526.0,624.0,0,False,1,False,True,False
worker_5,moderate_4,10,6,True,-0.343969119723,0,6,11103.0,155.0,0,False,2,False,True,False
worker_5,hard_2,10,6,False,-2.87913325376,-10,5,13972.0,520.0,0,False,3,False,True,False
worker_5,hard_5,10,6,False,0.467679845212,-10,3,14171.0,1729.0,0,False,4,False,True,False
worker_5,moderate_2,10,6,True,0.630109052317,0,7,11343.0,385.0,0,False,5,False,True,False
worker_5,hard_6,10,6,True,2.51091135527,0,3,13265.0,552.0,0,False,6,False,True,False
worker_5,moderate_6,10,6,True,2.20663475032,0,7,11740.0,359.0,0,False,7,False,True,False
worker_5,moderate_5,10,6,True,-2.64433197843,0,8,7633.0,399.0,0,False,8,False,True,False
worker_5,hard_3,10,6,True,1.85514686737,0,7,10912.0,832.0,0,False,9,False,True,False
worker_5,hard_4,10,6,True,-0.533920056043,0,7,7736.0,503.0,0,False,10,False,True,False
worker_5,hard_1,10,6,False,2.32873774086,-10,5,12190.0,1007.0,0,False,11,False,True,False
worker_5,easy_2,10,6,True,-1.48583650178,0,7,6564.0,600.0,0,False,12,False,True,False
worker_5,easy_4,10,6,True,-1.0660594029,67,1,4510.0,1839.0,67,False,13,False,False,False
worker_5,easy_1,10,6,True,-0.340487713975,91,0,1645.0,1966.0,91,False,14,False,False,False
worker_5,easy_6,10,6,True,1.00446662983,92,0,1416.0,679.0,92,False,15,False,False,False
worker_5,moderate_3,10,6,True,3.07818570162,92,0,1493.0,1864.0,92,False,16,False,False,False
worker_5,easy_5,10,6,False,-1.19098535986,-10,2,5575.0,1384.0,59,False,17,False,False,False
worker_6,intro_1,10,6,True,0.107953063352,0,4,81739.0,1440.0,0,True,0,False,True,True
worker_6,intro_2,10,6,False,0,-10,0,50202.0,0.0,99.4,True,0,True,False,True
worker_6,intro_3,10,6,False,0.12565033061,-10,4,13682.0,2931.0,0,True,0,False,True,False
worker_6,intro_4,10,6,False,-2.47503483476,-10,2,16396.0,496.0,0,True,0,False,True,True
worker_6,intro_5,10,6,False,0,-10,0,285019.0,0.0,99.4,True,0,True,False,True
worker_6,intro_6,10,6,False,0,-10,2,225139.0,0.0,0,True,0,True,True,True
worker_6,intro_7,10,6,True,-2.23529172589,0,5,114245.0,100.0,0,True,0,False,True,True
worker_6,easy_1,10,6,True,-0.234593279842,0,5,16955.0,323.0,0,False,0,False,True,True
worker_6,moderate_4,10,6,True,-0.439555885576,0,4,14709.0,520.0,0,False,1,False,True,True
worker_6,easy_5,10,6,True,1.36456565547,0,4,14276.0,688.0,0,False,2,False,True,False
worker_6,easy_3,10,6,True,-0.615619889429,0,3,14536.0,641.0,0,False,3,False,True,True
worker_6,easy_6,10,6,True,-2.22818543152,0,4,14156.0,440.0,0,False,4,False,True,False
worker_6,hard_3,10,6,False,1.97443025211,-10,5,16903.0,247.0,0,False,5,False,True,True
worker_6,moderate_2,10,6,False,-0.0974679518185,-10,5,17173.0,704.0,0,False,6,False,True,True
worker_6,moderate_1,10,6,True,2.08431014013,0,4,12833.0,595.0,0,False,7,False,True,True
worker_6,hard_2,10,6,False,2.94419709374,-10,5,13141.0,1296.0,0,False,8,False,True,False
worker_6,easy_4,10,6,True,-1.424129833,0,7,7557.0,360.0,0,False,9,False,True,True
worker_6,easy_2,10,6,True,-1.16444255325,0,8,5853.0,192.0,0,False,10,False,True,False
worker_6,hard_4,10,6,False,-0.436627159814,-10,0,205.0,1808.0,99,False,11,False,False,False
worker_6,hard_1,10,6,True,2.292898872,0,4,14399.0,784.0,0,False,12,False,True,False
worker_6,moderate_5,10,6,True,-2.41125688557,0,7,10924.0,712.0,0,False,13,False,True,False
worker_6,moderate_6,10,6,True,2.17679698672,0,7,10044.0,624.0,0,False,14,False,True,False
worker_6,hard_6,10,6,False,0,-10,0,213.0,0.0,98.8,False,15,True,False,False
worker_6,moderate_3,10,6,True,3.08879623589,0,8,6813.0,439.0,0,False,16,False,True,False
worker_6,hard_5,10,6,False,0.10487693873,-10,3,14972.0,504.0,0,False,17,False,True,False
worker_7,intro_1,20,6,True,0.620249485983,25,1,9840.0,2270.0,25,True,0,False,False,False
worker_7,intro_2,20,6,False,2.12939564214,-10,1,7316.0,1716.0,39,True,0,False,False,False
worker_7,intro_3,20,6,True,0.576375220591,21,2,7883.0,1667.0,21,True,0,False,False,False
worker_7,intro_4,20,6,True,-2.50720983311,0,3,8525.0,1535.0,0,True,0,False,True,False
worker_7,intro_5,20,6,True,0.978609647245,0,3,9927.0,1685.0,0,True,0,False,True,False
worker_7,intro_6,20,6,True,1.09744028496,50,1,5515.0,1613.0,50,True,0,False,False,False
worker_7,intro_7,20,6,False,0.566729217524,-10,1,5200.0,702.0,59,True,0,False,False,False
worker_7,moderate_4,20,6,True,0.774872236366,4,3,7996.0,1224.0,4,False,0,False,False,False
worker_7,easy_1,20,6,False,2.26903721564,-10,1,5146.0,1091.0,58,False,1,False,False,False
worker_7,moderate_6,20,6,True,0.785398163397,0,3,10630.0,1108.0,0,False,2,False,True,False
worker_7,easy_5,20,6,True,2.15443214587,35,2,5458.0,1076.0,35,False,3,False,False,False
worker_7,hard_1,20,6,False,2.28315392489,-10,1,3785.0,1089.0,61,False,4,False,False,False
worker_7,moderate_5,20,6,False,0,-10,3,7013.0,0.0,0,False,5,True,True,False
worker_7,hard_3,20,6,False,0,-10,3,9375.0,0.0,0,False,6,True,True,False
worker_7,easy_2,20,6,True,0.856705628183,61,1,3880.0,1014.0,61,False,7,False,False,False
worker_7,hard_4,20,6,False,1.42042489879,-10,3,10802.0,1512.0,0,False,8,False,True,False
worker_7,hard_5,20,6,False,1.5031033041,-10,3,7339.0,1045.0,7,False,9,False,False,False
worker_7,easy_6,20,6,True,1.42516794622,31,2,5826.0,990.0,31,False,10,False,False,False
worker_7,easy_4,20,6,True,-1.2442148921,28,2,6466.0,958.0,28,False,11,False,False,False
worker_7,hard_2,20,6,False,0.665969237379,-10,3,11333.0,890.0,0,False,12,False,True,False
worker_7,moderate_3,20,6,False,1.71610633743,-10,3,9536.0,1092.0,0,False,13,False,True,False
worker_7,moderate_2,20,6,True,2.55359005004,0,3,8298.0,1318.0,0,False,14,False,True,False
worker_7,hard_6,20,6,False,2.55359005004,-10,2,6653.0,2613.0,27,False,15,False,False,False
worker_7,easy_3,20,6,False,2.32988477294,-10,2,9693.0,1062.0,17,False,16,False,False,False
worker_7,moderate_1,20,6,True,2.36864198006,0,3,9630.0,2080.0,0,False,17,False,True,False
worker_8,intro_1,10,6,True,-1.8431653984,0,5,8937.0,638.0,0,True,0,False,True,False
worker_8,intro_2,10,6,False,0,-10,5,13848.0,0.0,0,True,0,True,True,False
worker_8,intro_3,10,6,True,-0.141233484695,0,4,14879.0,372.0,0,True,0,False,True,False
worker_8,intro_4,10,6,False,-2.37877791914,-10,5,15253.0,1329.0,0,True,0,False,True,False
worker_8,intro_5,10,6,False,-0.510062336852,-10,5,11035.0,224.0,0,True,0,False,True,False
worker_8,intro_6,10,6,True,-1.54660749714,0,8,6318.0,664.0,0,True,0,False,True,False
worker_8,intro_7,10,6,True,-0.607591934149,0,6,12229.0,131.0,0,True,0,False,True,False
worker_8,hard_5,10,6,False,0.116768434898,-10,5,10806.0,1898.0,0,False,0,False,True,False
worker_8,moderate_6,10,6,True,2.10961582843,63,2,4817.0,1129.0,63,False,1,False,False,False
worker_8,moderate_1,10,6,True,2.2567123005,73,1,3390.0,1734.0,73,False,2,False,False,False
worker_8,hard_6,10,6,False,2.45808481269,-10,3,9094.0,1977.0,26,False,3,False,False,False
worker_8,easy_4,10,6,True,-1.42994420389,89,0,2054.0,1764.0,89,False,4,False,False,False
worker_8,moderate_5,10,6,True,-0.769356758751,92,0,1408.0,2503.0,92,False,5,False,False,False
worker_8,hard_4,10,6,True,-0.523656937895,65,1,4876.0,1830.0,65,False,6,False,False,False
worker_8,hard_1,10,6,True,2.42238009852,6,4,11825.0,1465.0,6,False,7,False,False,False
worker_8,easy_1,10,6,True,-0.252926472653,91,0,1615.0,1999.0,91,False,8,False,False,False
worker_8,easy_6,10,6,True,0.53264360723,95,0,1013.0,381.0,95,False,9,False,False,False
worker_8,hard_3,10,6,True,1.89560497563,70,1,4132.0,1002.0,70,False,10,False,False,False
worker_8,easy_3,10,6,False,-0.421323173084,-10,0,2113.0,1561.0,88,False,11,False,False,False
worker_8,easy_2,10,6,True,-2.07232992372,93,0,1394.0,730.0,93,False,12,False,False,False
worker_8,easy_5,10,6,True,1.83189262696,5,6,12584.0,960.0,5,False,13,False,False,False
worker_8,moderate_3,10,6,True,-3.12913223932,93,0,1348.0,1958.0,93,False,14,False,False,False
worker_8,moderate_2,10,6,False,-0.199828645073,-10,4,16061.0,221.0,0,False,15,False,True,False
worker_8,moderate_4,10,6,True,-0.350644245227,70,1,4254.0,2525.0,70,False,16,False,False,False
worker_8,hard_2,10,6,False,-3.00315797105,-10,0,1887.0,1794.0,90,False,17,False,False,False
worker_9,intro_1,20,6,True,0.0630232221315,0,2,30728.0,1491.0,0,True,0,False,True,False
worker_9,intro_2,20,6,True,-0.830821442819,0,2,13979.0,1176.0,0,True,0,False,True,False
worker_9,intro_3,20,6,True,0.0384425900212,0,3,10413.0,670.0,0,True,0,False,True,False
worker_9,intro_4,20,6,True,-2.49483422733,0,4,18230.0,449.0,0,True,0,False,True,False
worker_9,intro_5,20,6,False,-2.66997708573,-10,3,10166.0,339.0,0,True,0,False,True,False
worker_9,intro_6,20,6,True,-0.992156745511,0,3,15028.0,567.0,0,True,0,False,True,False
worker_9,intro_7,20,6,False,-2.22211996181,-10,3,40460.0,552.0,0,True,0,False,True,False
worker_9,moderate_4,20,6,False,-0.727130860428,-10,3,13788.0,1220.0,0,False,0,False,True,False
worker_9,easy_3,20,6,True,-0.0612728975869,0,3,14952.0,799.0,0,False,1,False,True,False
worker_9,easy_2,20,6,False,0.266252049151,-10,3,12864.0,680.0,0,False,2,False,True,False
worker_9,moderate_5,20,6,False,-0.927295218002,-10,3,11569.0,744.0,0,False,3,False,True,False
worker_9,easy_1,20,6,True,-0.472496935517,0,3,11194.0,705.0,0,False,4,False,True,False
worker_9,easy_6,20,6,True,1.40564764938,0,3,10117.0,772.0,0,False,5,False,True,False
worker_9,hard_3,20,6,True,2.05246000435,0,4,9507.0,171.0,0,False,6,False,True,False
worker_9,moderate_1,20,6,False,2.26124278385,-10,2,15396.0,999.0,0,False,7,False,True,False
worker_9,hard_1,20,6,True,2.3857716612,0,4,6380.0,259.0,0,False,8,False,True,False
worker_9,moderate_2,20,6,False,-0.130679576415,-10,3,13208.0,488.0,0,False,9,False,True,False
worker_9,easy_4,20,6,True,-1.59643173532,0,3,15186.0,632.0,0,False,10,False,True,False
worker_9,hard_6,20,6,False,2.37506017621,-10,3,15192.0,552.0,0,False,11,False,True,False
worker_9,easy_5,20,6,False,-1.03661375189,-10,3,6818.0,824.0,0,False,12,False,True,False
worker_9,moderate_3,20,6,True,3.10827165771,0,3,14024.0,968.0,0,False,13,False,True,False
worker_9,hard_2,20,6,False,-2.99969559899,-10,3,9637.0,863.0,0,False,14,False,True,False
worker_9,hard_5,20,6,False,0,-10,3,9910.0,0.0,0,False,15,True,True,True
worker_9,hard_4,20,6,False,-0.45592575476,-10,3,9195.0,1072.0,0,False,16,False,True,False
worker_9,moderate_6,20,6,False,1.92140134941,-10,3,8985.0,912.0,0,False,17,False,True,False
worker_10,intro_1,20,6,True,-1.64473536445,0,1,17822.0,1388.0,0,True,0,False,True,False
worker_10,intro_2,20,6,False,-0.475230102609,-10,1,7833.0,985.0,37,True,0,False,False,False
worker_10,intro_3,20,6,True,0.292713075224,69,1,2743.0,1087.0,69,True,0,False,False,False
worker_10,intro_4,20,6,False,-2.41698904607,-10,1,6087.0,1474.0,49,True,0,False,False,False
worker_10,intro_5,20,6,True,0.538940211409,21,2,8507.0,1344.0,21,True,0,False,False,False
worker_10,intro_6,20,6,True,-1.52205447548,84,0,2796.0,1130.0,84,True,0,False,False,False
worker_10,intro_7,20,6,False,0,-10,0,23408.0,0.0,82.6,True,0,True,False,False
worker_10,easy_1,20,6,True,-0.304674415498,88,0,2116.0,1923.0,88,False,0,False,False,False
worker_10,moderate_2,20,6,True,0.428778027446,24,2,7475.0,1218.0,24,False,1,False,False,False
worker_10,easy_3,20,6,False,-1.07596974123,-10,1,5301.0,1243.0,57,False,2,False,False,False
worker_10,moderate_1,20,6,False,2.31535699188,-10,0,2466.0,2630.0,86,False,3,False,False,False
worker_10,moderate_4,20,6,True,-0.496180505348,86,0,2580.0,2032.0,86,False,4,False,False,False
worker_10,hard_3,20,6,True,2.0724755294,6,3,9002.0,1429.0,6,False,5,False,False,False
worker_10,moderate_3,20,6,True,3.12389538633,94,0,1175.0,2690.0,94,False,6,False,False,False
worker_10,easy_2,20,6,True,-1.7433068344,94,0,1192.0,1033.0,94,False,7,False,False,False
worker_10,hard_2,20,6,False,-2.65556072425,-10,3,9500.0,2294.0,4,False,8,False,False,False
worker_10,easy_5,20,6,True,-1.20611512321,3,3,9489.0,2027.0,3,False,9,False,False,False
worker_10,moderate_5,20,6,True,-2.47536818395,87,0,2348.0,2609.0,87,False,10,False,False,False
worker_10,easy_4,20,6,True,-1.30203622128,92,0,1465.0,1640.0,92,False,11,False,False,False
worker_10,hard_6,20,6,False,0,-10,0,6323.0,0.0,91.6,False,12,True,False,False
worker_10,moderate_6,20,6,False,2.13811714354,-10,1,4157.0,1582.0,61,False,13,False,False,False
worker_10,hard_1,20,6,False,2.27982615015,-10,0,1269.0,1858.0,93,False,14,False,False,False
worker_10,easy_6,20,6,True,1.45414089135,95,0,1087.0,1000.0,95,False,15,False,False,False
worker_10,hard_4,20,6,True,-0.546390949733,89,0,2103.0,1917.0,89,False,16,False,False,False
worker_10,hard_5,20,6,False,0.0622033856132,-10,0,6161.0,2297.0,92,False,17,False,False,False
worker_11,intro_1,10,6,True,-1.06978293999,67,1,4231.0,1189.0,67,True,0,False,False,False
worker_11,intro_2,10,6,True,-0.204876717037,81,0,3284.0,1243.0,81,True,0,False,False,False
worker_11,intro_3,10,6,False,0,-10,0,1256.0,0.0,92.8,True,0,True,False,False
worker_11,intro_4,10,6,False,-2.4584012083,-10,0,3050.0,1338.0,83,True,0,False,False,False
worker_11,intro_5,10,6,True,-0.572966142889,67,1,8214.0,1083.0,67,True,0,False,False,False
worker_11,intro_6,10,6,True,-1.28094983688,88,0,2141.0,712.0,88,True,0,False,False,False
