"","V2","V3","V7","V8","V9","exp","sim","angle"
"12167"," moderate_5",1e-07,0.5,0.61,0.268666666667,1.9,0,0.949494949495
"12168"," moderate_6",1e-07,0.5,0.61,0.268666666667,1.3,0,0.626262626263
"12169"," easy_1",1e-07,0.5,0.61,0.268666666667,1.1,0,0.4343434343435
"12170"," easy_2",1e-07,0.5,0.61,0.268666666667,0.2,0,0.494949494949
"12171"," easy_3",1e-07,0.5,0.61,0.268666666667,1,0,0.4040404040405
"12172"," easy_4",1e-07,0.5,0.61,0.268666666667,1.4,0,0.313131313131
"12173"," easy_5",1e-07,0.5,0.61,0.268666666667,1,0,0.79797979798
"12174"," easy_6",1e-07,0.5,0.61,0.268666666667,0.7,0,0.494949494949
"12175"," hard_1",1e-07,0.5,0.61,0.268666666667,3,0,0.818181818182
"12176"," hard_2",1e-07,0.5,0.61,0.268666666667,2.4,0,0.878787878788
"12177"," hard_3",1e-07,0.5,0.61,0.268666666667,3.2,0,0.7222222222225
"12178"," hard_4",1e-07,0.5,0.61,0.268666666667,3,0,0.888888888889
"12179"," hard_5",1e-07,0.5,0.61,0.268666666667,2.3,0,0.343434343434
"12180"," hard_6",1e-07,0.5,0.61,0.268666666667,2.3,0,0.444444444444
"12181"," moderate_1",1e-07,0.5,0.61,0.268666666667,2.2,0,0.313131313131
"12182"," moderate_2",1e-07,0.5,0.61,0.268666666667,1.9,0,0.606060606061
"12183"," moderate_3",1e-07,0.5,0.61,0.268666666667,1.3,0,0.0050505050505
"12184"," moderate_4",1e-07,0.5,0.61,0.268666666667,1.4,0,0.626262626263
"12185"," moderate_5",1e-07,0.5,0.61,0.268666666667,2,0,0.949494949495
"12186"," moderate_6",1e-07,0.5,0.61,0.268666666667,1,0,0.626262626263
"12187"," easy_1",1e-07,0.5,0.61,0.268666666667,0.4,0,0
"12188"," easy_2",1e-07,0.5,0.61,0.268666666667,0.4,0,0.494949494949
"12189"," easy_3",1e-07,0.5,0.61,0.268666666667,1.4,0,0.626262626263
"12190"," easy_4",1e-07,0.5,0.61,0.268666666667,1.4,0,0.313131313131
"12191"," easy_5",1e-07,0.5,0.61,0.268666666667,1,0,0.79797979798
"12192"," easy_6",1e-07,0.5,0.61,0.268666666667,0.5,0,0.494949494949
"12193"," hard_1",1e-07,0.5,0.61,0.268666666667,2.7,0,0.818181818182
"12194"," hard_2",1e-07,0.5,0.61,0.268666666667,2.4,0,0.878787878788
"12195"," hard_3",1e-07,0.5,0.61,0.268666666667,2.5,0,0.59595959596
"12196"," hard_4",1e-07,0.5,0.61,0.268666666667,3,0,0.89898989899
"12197"," hard_5",1e-07,0.5,0.61,0.268666666667,3,0,0.3989898989895
"12198"," hard_6",1e-07,0.5,0.61,0.268666666667,2.5,0,0.444444444444
"12199"," moderate_1",1e-07,0.5,0.61,0.268666666667,1.9,0,0.313131313131
"12200"," moderate_2",1e-07,0.5,0.61,0.268666666667,2.4,0,0.606060606061
"12201"," moderate_3",1e-07,0.5,0.61,0.268666666667,2,0,0.232323232323
"12202"," moderate_4",1e-07,0.5,0.61,0.268666666667,1.4,0,0.626262626263
"12203"," moderate_5",1e-07,0.5,0.61,0.268666666667,1.8,0,0.949494949495
"12204"," moderate_6",1e-07,0.5,0.61,0.268666666667,1.6,0,0.626262626263
"12205"," easy_1",1e-07,0.5,0.61,0.301,0.4,0,0
"12206"," easy_2",1e-07,0.5,0.61,0.301,0.8,0,0.535353535354
"12207"," easy_3",1e-07,0.5,0.61,0.301,1.4,0,0.626262626263
"12208"," easy_4",1e-07,0.5,0.61,0.301,1.7,0,0.313131313131
"12209"," easy_5",1e-07,0.5,0.61,0.301,1.2,0,0.79797979798
"12210"," easy_6",1e-07,0.5,0.61,0.301,0.4,0,0.494949494949
"12211"," hard_1",1e-07,0.5,0.61,0.301,2.8,0,0.818181818182
"12212"," hard_2",1e-07,0.5,0.61,0.301,2.3,0,0.878787878788
"12213"," hard_3",1e-07,0.5,0.61,0.301,2.4,0,0.59595959596
"12214"," hard_4",1e-07,0.5,0.61,0.301,3.2,0,0.89898989899
"12215"," hard_5",1e-07,0.5,0.61,0.301,3.3,0,0.343434343434
"12216"," hard_6",1e-07,0.5,0.61,0.301,2.3,0,0.444444444444
"12217"," moderate_1",1e-07,0.5,0.61,0.301,2.3,0,0.363636363636
"12218"," moderate_2",1e-07,0.5,0.61,0.301,2.2,0,0.606060606061
"12219"," moderate_3",1e-07,0.5,0.61,0.301,1.1,0,0.010101010101
"12220"," moderate_4",1e-07,0.5,0.61,0.301,1.4,0,0.626262626263
"12221"," moderate_5",1e-07,0.5,0.61,0.301,2,0,0.9343434343435
"12222"," moderate_6",1e-07,0.5,0.61,0.301,1.5,0,0.5707070707075
"12223"," easy_1",1e-07,0.5,0.61,0.301,0.5,0,0.070707070707
"12224"," easy_2",1e-07,0.5,0.61,0.301,0.4,0,0.494949494949
"12225"," easy_3",1e-07,0.5,0.61,0.301,1.4,0,0.7222222222225
"12226"," easy_4",1e-07,0.5,0.61,0.301,1.1,0,0.313131313131
"12227"," easy_5",1e-07,0.5,0.61,0.301,1.2,0,0.79797979798
"12228"," easy_6",1e-07,0.5,0.61,0.301,0.3,0,0.494949494949
"12229"," hard_1",1e-07,0.5,0.61,0.301,2.5,0,0.818181818182
"12230"," hard_2",1e-07,0.5,0.61,0.301,2.4,0,0.878787878788
"12231"," hard_3",1e-07,0.5,0.61,0.301,2.5,0,0.59595959596
"12232"," hard_4",1e-07,0.5,0.61,0.301,3.1,0,0.89898989899
"12233"," hard_5",1e-07,0.5,0.61,0.301,2.4,0,0.343434343434
"12234"," hard_6",1e-07,0.5,0.61,0.301,2.4,0,0.444444444444
"12235"," moderate_1",1e-07,0.5,0.61,0.301,1.4,0,0.313131313131
"12236"," moderate_2",1e-07,0.5,0.61,0.301,2.7,0,0.5353535353535
"12237"," moderate_3",1e-07,0.5,0.61,0.301,0.9,0,0
"12238"," moderate_4",1e-07,0.5,0.61,0.301,1.2,0,0.626262626263
"12239"," moderate_5",1e-07,0.5,0.61,0.301,1.9,0,0.8333333333335
"12240"," moderate_6",1e-07,0.5,0.61,0.301,1.7,0,0.626262626263
"12241"," easy_1",1e-07,0.5,0.61,0.301,0.6,0,0.2171717171715
"12242"," easy_2",1e-07,0.5,0.61,0.301,0.6,0,0.494949494949
"12243"," easy_3",1e-07,0.5,0.61,0.301,1.6,0,0.6010101010105
"12244"," easy_4",1e-07,0.5,0.61,0.301,1,0,0.313131313131
"12245"," easy_5",1e-07,0.5,0.61,0.301,1.2,0,0.79797979798
"12246"," easy_6",1e-07,0.5,0.61,0.301,0.3,0,0.494949494949
"12247"," hard_1",1e-07,0.5,0.61,0.301,2.3,0,0.818181818182
"12248"," hard_2",1e-07,0.5,0.61,0.301,2.5,0,0.878787878788
"12249"," hard_3",1e-07,0.5,0.61,0.301,2.8,0,0.575757575758
"12250"," hard_4",1e-07,0.5,0.61,0.301,3,0,0.89898989899
"12251"," hard_5",1e-07,0.5,0.61,0.301,2.6,0,0.343434343434
"12252"," hard_6",1e-07,0.5,0.61,0.301,3.4,0,0.4191919191915
"12253"," moderate_1",1e-07,0.5,0.61,0.301,1.6,0,0.313131313131
"12254"," moderate_2",1e-07,0.5,0.61,0.301,1.8,0,0.606060606061
"12255"," moderate_3",1e-07,0.5,0.61,0.301,0.9,0,0
"12256"," moderate_4",1e-07,0.5,0.61,0.301,1.4,0,0.626262626263
"12257"," moderate_5",1e-07,0.5,0.61,0.301,2.4,0,0.9040404040405
"12258"," moderate_6",1e-07,0.5,0.61,0.301,1.8,0,0.626262626263
"12259"," easy_1",1e-07,0.5,0.61,0.301,0.8,0,0.1262626262625
"12260"," easy_2",1e-07,0.5,0.61,0.301,0.4,0,0.494949494949
"12261"," easy_3",1e-07,0.5,0.61,0.301,1.8,0,0.626262626263
"12262"," easy_4",1e-07,0.5,0.61,0.301,1.3,0,0.313131313131
"12263"," easy_5",1e-07,0.5,0.61,0.301,1.5,0,0.79797979798
"12264"," easy_6",1e-07,0.5,0.61,0.301,0.7,0,0.494949494949
"12265"," hard_1",1e-07,0.5,0.61,0.301,2.4,0,0.818181818182
"12266"," hard_2",1e-07,0.5,0.61,0.301,2.4,0,0.878787878788
"12267"," hard_3",1e-07,0.5,0.61,0.301,2.8,0,0.59595959596
"12268"," hard_4",1e-07,0.5,0.61,0.301,3,0,0.89898989899
"12269"," hard_5",1e-07,0.5,0.61,0.301,2.9,0,0.343434343434
"12270"," hard_6",1e-07,0.5,0.61,0.301,2.6,0,0.444444444444
"12271"," moderate_1",1e-07,0.5,0.61,0.301,2,0,0.313131313131
"12272"," moderate_2",1e-07,0.5,0.61,0.301,2.2,0,0.3737373737375
"12273"," moderate_3",1e-07,0.5,0.61,0.301,0.4,0,0
"12274"," moderate_4",1e-07,0.5,0.61,0.301,1.8,0,0.626262626263
"12275"," moderate_5",1e-07,0.5,0.61,0.301,2.1,0,0.949494949495
"12276"," moderate_6",1e-07,0.5,0.61,0.301,2.3,0,0.20202020202
"12277"," easy_1",1e-07,0.5,0.61,0.301,0.5,0,0.287878787879
"12278"," easy_2",1e-07,0.5,0.61,0.301,0.3,0,0.494949494949
"12279"," easy_3",1e-07,0.5,0.61,0.301,1,0,0.626262626263
"12280"," easy_4",1e-07,0.5,0.61,0.301,1.5,0,0.313131313131
"12281"," easy_5",1e-07,0.5,0.61,0.301,1,0,0.79797979798
"12282"," easy_6",1e-07,0.5,0.61,0.301,0.3,0,0.494949494949
"12283"," hard_1",1e-07,0.5,0.61,0.301,2.4,0,0.818181818182
"12284"," hard_2",1e-07,0.5,0.61,0.301,2.4,0,0.878787878788
"12285"," hard_3",1e-07,0.5,0.61,0.301,2.7,0,0.59595959596
"12286"," hard_4",1e-07,0.5,0.61,0.301,3,0,0.89898989899
"12287"," hard_5",1e-07,0.5,0.61,0.301,2.3,0,0.343434343434
"12288"," hard_6",1e-07,0.5,0.61,0.301,2.6,0,0.444444444444
"12289"," moderate_1",1e-07,0.5,0.61,0.301,2,0,0.353535353535
"12290"," moderate_2",1e-07,0.5,0.61,0.301,2.2,0,0.606060606061
"12291"," moderate_3",1e-07,0.5,0.61,0.301,1.2,0,0
"12292"," moderate_4",1e-07,0.5,0.61,0.301,1.4,0,0.626262626263
"12293"," moderate_5",1e-07,0.5,0.61,0.301,2.1,0,0.909090909091
"12294"," moderate_6",1e-07,0.5,0.61,0.301,1.7,0,0.626262626263
"12295"," easy_1",1e-07,0.5,0.61,0.301,0.9,0,0.1262626262625
"12296"," easy_2",1e-07,0.5,0.61,0.301,0.6,0,0.494949494949
"12297"," easy_3",1e-07,0.5,0.61,0.301,1,0,0.626262626263
"12298"," easy_4",1e-07,0.5,0.61,0.301,1.3,0,0.313131313131
"12299"," easy_5",1e-07,0.5,0.61,0.301,1,0,0.79797979798
"12300"," easy_6",1e-07,0.5,0.61,0.301,0.7,0,0.444444444444
"12301"," hard_1",1e-07,0.5,0.61,0.301,2.9,0,0.818181818182
"12302"," hard_2",1e-07,0.5,0.61,0.301,2.4,0,0.878787878788
"12303"," hard_3",1e-07,0.5,0.61,0.301,2.8,0,0.5303030303035
"12304"," hard_4",1e-07,0.5,0.61,0.301,3.2,0,0.89898989899
"12305"," hard_5",1e-07,0.5,0.61,0.301,2.8,0,0.343434343434
"12306"," hard_6",1e-07,0.5,0.61,0.301,2.8,0,0.424242424242
"12307"," moderate_1",1e-07,0.5,0.61,0.301,2,0,0.313131313131
"12308"," moderate_2",1e-07,0.5,0.61,0.301,1.8,0,0.606060606061
"12309"," moderate_3",1e-07,0.5,0.61,0.301,1,0,0
"12310"," moderate_4",1e-07,0.5,0.61,0.301,1.7,0,0.626262626263
"12311"," moderate_5",1e-07,0.5,0.61,0.301,2.4,0,0.949494949495
"12312"," moderate_6",1e-07,0.5,0.61,0.301,1.6,0,0.530303030303
"12313"," easy_1",1e-07,0.5,0.61,0.301,0.7,0,0.161616161616
"12314"," easy_2",1e-07,0.5,0.61,0.301,0.6,0,0.494949494949
"12315"," easy_3",1e-07,0.5,0.61,0.301,1.2,0,0.868686868687
"12316"," easy_4",1e-07,0.5,0.61,0.301,1.1,0,0.313131313131
"12317"," easy_5",1e-07,0.5,0.61,0.301,1,0,0.79797979798
"12318"," easy_6",1e-07,0.5,0.61,0.301,0.4,0,0.494949494949
"12319"," hard_1",1e-07,0.5,0.61,0.301,2.4,0,0.818181818182
"12320"," hard_2",1e-07,0.5,0.61,0.301,2.3,0,0.878787878788
"12321"," hard_3",1e-07,0.5,0.61,0.301,2.8,0,0.5505050505055
"12322"," hard_4",1e-07,0.5,0.61,0.301,3.1,0,0.89898989899
"12323"," hard_5",1e-07,0.5,0.61,0.301,2.8,0,0.343434343434
"12324"," hard_6",1e-07,0.5,0.61,0.301,2.3,0,0.444444444444
"12325"," moderate_1",1e-07,0.5,0.61,0.301,2.2,0,0.474747474747
"12326"," moderate_2",1e-07,0.5,0.61,0.301,2.1,0,0.5808080808085
"12327"," moderate_3",1e-07,0.5,0.61,0.301,1.4,0,0.3030303030305
"12328"," moderate_4",1e-07,0.5,0.61,0.301,1.7,0,0.626262626263
"12329"," moderate_5",1e-07,0.5,0.61,0.301,2.5,0,0.949494949495
"12330"," moderate_6",1e-07,0.5,0.61,0.301,1.6,0,0.626262626263
"12331"," easy_1",1e-07,0.5,0.61,0.301,0.5,0,0.0757575757575
"12332"," easy_2",1e-07,0.5,0.61,0.301,0.4,0,0.494949494949
"12333"," easy_3",1e-07,0.5,0.61,0.301,1.2,0,0.626262626263
"12334"," easy_4",1e-07,0.5,0.61,0.301,1.2,0,0.2777777777775
"12335"," easy_5",1e-07,0.5,0.61,0.301,1,0,0.79797979798
"12336"," easy_6",1e-07,0.5,0.61,0.301,0.7,0,0.40404040404
"12337"," hard_1",1e-07,0.5,0.61,0.301,3,0,0.787878787879
"12338"," hard_2",1e-07,0.5,0.61,0.301,2.6,0,0.878787878788
"12339"," hard_3",1e-07,0.5,0.61,0.301,2.7,0,0.59595959596
"12340"," hard_4",1e-07,0.5,0.61,0.301,3,0,0.89898989899
"12341"," hard_5",1e-07,0.5,0.61,0.301,2.8,0,0.343434343434
"12342"," hard_6",1e-07,0.5,0.61,0.301,2.3,0,0.444444444444
"12343"," moderate_1",1e-07,0.5,0.61,0.301,2,0,0.313131313131
"12344"," moderate_2",1e-07,0.5,0.61,0.301,2.3,0,0.606060606061
"12345"," moderate_3",1e-07,0.5,0.61,0.301,1.5,0,0.0151515151515
"12346"," moderate_4",1e-07,0.5,0.61,0.301,1.6,0,0.626262626263
"12347"," moderate_5",1e-07,0.5,0.61,0.301,2.1,0,0.949494949495
"12348"," moderate_6",1e-07,0.5,0.61,0.301,1.6,0,0.626262626263
"12349"," easy_1",1e-07,0.5,0.61,0.301,0.3,0,0
"12350"," easy_2",1e-07,0.5,0.61,0.301,0.4,0,0.494949494949
"12351"," easy_3",1e-07,0.5,0.61,0.301,1.4,0,0.626262626263
"12352"," easy_4",1e-07,0.5,0.61,0.301,1.4,0,0.313131313131
"12353"," easy_5",1e-07,0.5,0.61,0.301,1,0,0.79797979798
"12354"," easy_6",1e-07,0.5,0.61,0.301,0.4,0,0.494949494949
"12355"," hard_1",1e-07,0.5,0.61,0.301,2.5,0,0.818181818182
"12356"," hard_2",1e-07,0.5,0.61,0.301,2.6,0,0.8737373737375
"12357"," hard_3",1e-07,0.5,0.61,0.301,2.3,0,0.59595959596
"12358"," hard_4",1e-07,0.5,0.61,0.301,3,0,0.89898989899
"12359"," hard_5",1e-07,0.5,0.61,0.301,2.4,0,0.343434343434
"12360"," hard_6",1e-07,0.5,0.61,0.301,2.8,0,0.3989898989895
"12361"," moderate_1",1e-07,0.5,0.61,0.301,1.5,0,0.313131313131
"12362"," moderate_2",1e-07,0.5,0.61,0.301,2.1,0,0.606060606061
"12363"," moderate_3",1e-07,0.5,0.61,0.301,1.3,0,0.0151515151515
"12364"," moderate_4",1e-07,0.5,0.61,0.301,1.4,0,0.626262626263
"12365"," moderate_5",1e-07,0.5,0.61,0.301,2.1,0,0.949494949495
"12366"," moderate_6",1e-07,0.5,0.61,0.301,1.2,0,0.626262626263
"12367"," easy_1",1e-07,0.5,0.61,0.301,1,0,0.161616161616
"12368"," easy_2",1e-07,0.5,0.61,0.301,0.5,0,0.494949494949
"12369"," easy_3",1e-07,0.5,0.61,0.301,1.5,0,0.5707070707075
"12370"," easy_4",1e-07,0.5,0.61,0.301,1.6,0,0.313131313131
"12371"," easy_5",1e-07,0.5,0.61,0.301,1.6,0,0.333333333333
"12372"," easy_6",1e-07,0.5,0.61,0.301,0.5,0,0.494949494949
"12373"," hard_1",1e-07,0.5,0.61,0.301,2.7,0,0.818181818182
"12374"," hard_2",1e-07,0.5,0.61,0.301,2.7,0,0.878787878788
"12375"," hard_3",1e-07,0.5,0.61,0.301,2.6,0,0.449494949495
"12376"," hard_4",1e-07,0.5,0.61,0.301,3.2,0,0.89898989899
"12377"," hard_5",1e-07,0.5,0.61,0.301,2.8,0,0.343434343434
"12378"," hard_6",1e-07,0.5,0.61,0.301,2.4,0,0.444444444444
"12379"," moderate_1",1e-07,0.5,0.61,0.301,1.4,0,0.313131313131
"12380"," moderate_2",1e-07,0.5,0.61,0.301,2.3,0,0.606060606061
"12381"," moderate_3",1e-07,0.5,0.61,0.301,1.1,0,0.010101010101
"12382"," moderate_4",1e-07,0.5,0.61,0.301,1.8,0,0.626262626263
"12383"," moderate_5",1e-07,0.5,0.61,0.301,2,0,0.949494949495
"12384"," moderate_6",1e-07,0.5,0.61,0.301,2,0,0.4595959595955
"12385"," easy_1",1e-07,0.5,0.71,0.01,0.7,0,0.4545454545455
"12386"," easy_2",1e-07,0.5,0.71,0.01,0.5,0,0.494949494949
"12387"," easy_3",1e-07,0.5,0.71,0.01,0.6,0,0.520202020202
"12388"," easy_4",1e-07,0.5,0.71,0.01,1.1,0,0.313131313131
"12389"," easy_5",1e-07,0.5,0.71,0.01,0.3,0,0.494949494949
"12390"," easy_6",1e-07,0.5,0.71,0.01,0.6,0,0.484848484848
"12391"," hard_1",1e-07,0.5,0.71,0.01,2.2,0,0.818181818182
"12392"," hard_2",1e-07,0.5,0.71,0.01,1.3,0,0.777777777778
"12393"," hard_3",1e-07,0.5,0.71,0.01,1.6,0,0.5404040404045
"12394"," hard_4",1e-07,0.5,0.71,0.01,1.4,0,0.929292929293
"12395"," hard_5",1e-07,0.5,0.71,0.01,1.8,0,0.343434343434
"12396"," hard_6",1e-07,0.5,0.71,0.01,2.1,0,0.444444444444
"12397"," moderate_1",1e-07,0.5,0.71,0.01,0.5,0,0.494949494949
"12398"," moderate_2",1e-07,0.5,0.71,0.01,0.8,0,0.494949494949
"12399"," moderate_3",1e-07,0.5,0.71,0.01,0.7,0,0.09090909090905
"12400"," moderate_4",1e-07,0.5,0.71,0.01,0.4,0,0.494949494949
"12401"," moderate_5",1e-07,0.5,0.71,0.01,0.6,0,0
"12402"," moderate_6",1e-07,0.5,0.71,0.01,0.8,0,0.494949494949
"12403"," easy_1",1e-07,0.5,0.71,0.01,0.4,0,0
"12404"," easy_2",1e-07,0.5,0.71,0.01,0.5,0,0.494949494949
"12405"," easy_3",1e-07,0.5,0.71,0.01,0.3,0,0.494949494949
"12406"," easy_4",1e-07,0.5,0.71,0.01,1.1,0,0.313131313131
"12407"," easy_5",1e-07,0.5,0.71,0.01,0.5,0,0.494949494949
"12408"," easy_6",1e-07,0.5,0.71,0.01,0.6,0,0.494949494949
"12409"," hard_1",1e-07,0.5,0.71,0.01,2.2,0,0.808080808081
"12410"," hard_2",1e-07,0.5,0.71,0.01,1.6,0,0.419191919192
"12411"," hard_3",1e-07,0.5,0.71,0.01,1.1,0,0.626262626263
"12412"," hard_4",1e-07,0.5,0.71,0.01,1.5,0,0.929292929293
"12413"," hard_5",1e-07,0.5,0.71,0.01,1.9,0,0.343434343434
"12414"," hard_6",1e-07,0.5,0.71,0.01,1.7,0,0.444444444444
"12415"," moderate_1",1e-07,0.5,0.71,0.01,0.6,0,0.4898989898985
"12416"," moderate_2",1e-07,0.5,0.71,0.01,0.4,0,0.494949494949
"12417"," moderate_3",1e-07,0.5,0.71,0.01,0.9,0,0.313131313131
"12418"," moderate_4",1e-07,0.5,0.71,0.01,0.5,0,0.494949494949
"12419"," moderate_5",1e-07,0.5,0.71,0.01,0.4,0,0
"12420"," moderate_6",1e-07,0.5,0.71,0.01,0.5,0,0.494949494949
"12421"," easy_1",1e-07,0.5,0.71,0.01,0.8,0,0.585858585859
"12422"," easy_2",1e-07,0.5,0.71,0.01,0.5,0,0.494949494949
"12423"," easy_3",1e-07,0.5,0.71,0.01,0.7,0,0.7121212121215
"12424"," easy_4",1e-07,0.5,0.71,0.01,1,0,0.313131313131
"12425"," easy_5",1e-07,0.5,0.71,0.01,0.4,0,0.494949494949
"12426"," easy_6",1e-07,0.5,0.71,0.01,0.4,0,0.494949494949
"12427"," hard_1",1e-07,0.5,0.71,0.01,1.9,0,0.5050505050505
"12428"," hard_2",1e-07,0.5,0.71,0.01,1.1,0,0.818181818182
"12429"," hard_3",1e-07,0.5,0.71,0.01,1.6,0,0.4797979797975
"12430"," hard_4",1e-07,0.5,0.71,0.01,1.2,0,0.929292929293
"12431"," hard_5",1e-07,0.5,0.71,0.01,2,0,0.343434343434
"12432"," hard_6",1e-07,0.5,0.71,0.01,2.1,0,0.444444444444
"12433"," moderate_1",1e-07,0.5,0.71,0.01,0.3,0,0.494949494949
"12434"," moderate_2",1e-07,0.5,0.71,0.01,0.4,0,0.494949494949
"12435"," moderate_3",1e-07,0.5,0.71,0.01,0.3,0,0
"12436"," moderate_4",1e-07,0.5,0.71,0.01,0.4,0,0.494949494949
"12437"," moderate_5",1e-07,0.5,0.71,0.01,0.8,0,0.0050505050505
"12438"," moderate_6",1e-07,0.5,0.71,0.01,0.5,0,0.494949494949
"12439"," easy_1",1e-07,0.5,0.71,0.01,0.5,0,0.1464646464645
"12440"," easy_2",1e-07,0.5,0.71,0.01,0.8,0,0.510101010101
"12441"," easy_3",1e-07,0.5,0.71,0.01,0.5,0,0.494949494949
"12442"," easy_4",1e-07,0.5,0.71,0.01,1.1,0,0.313131313131
"12443"," easy_5",1e-07,0.5,0.71,0.01,0.4,0,0.494949494949
"12444"," easy_6",1e-07,0.5,0.71,0.01,0.4,0,0.494949494949
"12445"," hard_1",1e-07,0.5,0.71,0.01,1.8,0,0.818181818182
"12446"," hard_2",1e-07,0.5,0.71,0.01,1.1,0,0.818181818182
"12447"," hard_3",1e-07,0.5,0.71,0.01,1.4,0,0.626262626263
"12448"," hard_4",1e-07,0.5,0.71,0.01,1.3,0,0.5909090909095
"12449"," hard_5",1e-07,0.5,0.71,0.01,1.8,0,0.343434343434
"12450"," hard_6",1e-07,0.5,0.71,0.01,2.3,0,0.444444444444
"12451"," moderate_1",1e-07,0.5,0.71,0.01,0.6,0,0.494949494949
"12452"," moderate_2",1e-07,0.5,0.71,0.01,0.6,0,0.494949494949
"12453"," moderate_3",1e-07,0.5,0.71,0.01,0.7,0,0.252525252525
"12454"," moderate_4",1e-07,0.5,0.71,0.01,0.5,0,0.494949494949
"12455"," moderate_5",1e-07,0.5,0.71,0.01,0.2,0,0
"12456"," moderate_6",1e-07,0.5,0.71,0.01,0.1,0,0.494949494949
"12457"," easy_1",1e-07,0.5,0.71,0.01,0.7,0,0.1262626262625
"12458"," easy_2",1e-07,0.5,0.71,0.01,0.4,0,0.494949494949
"12459"," easy_3",1e-07,0.5,0.71,0.01,0.6,0,0.5
"12460"," easy_4",1e-07,0.5,0.71,0.01,1.1,0,0.560606060606
"12461"," easy_5",1e-07,0.5,0.71,0.01,0.6,0,0.494949494949
"12462"," easy_6",1e-07,0.5,0.71,0.01,0.5,0,0.343434343434
"12463"," hard_1",1e-07,0.5,0.71,0.01,1.8,0,0.818181818182
"12464"," hard_2",1e-07,0.5,0.71,0.01,1.4,0,0.818181818182
"12465"," hard_3",1e-07,0.5,0.71,0.01,1.1,0,0.626262626263
"12466"," hard_4",1e-07,0.5,0.71,0.01,1.8,0,0.8030303030305
"12467"," hard_5",1e-07,0.5,0.71,0.01,2,0,0.343434343434
"12468"," hard_6",1e-07,0.5,0.71,0.01,1.9,0,0.444444444444
"12469"," moderate_1",1e-07,0.5,0.71,0.01,0.6,0,0.494949494949
"12470"," moderate_2",1e-07,0.5,0.71,0.01,0.5,0,0.494949494949
"12471"," moderate_3",1e-07,0.5,0.71,0.01,1.1,0,0.232323232323
"12472"," moderate_4",1e-07,0.5,0.71,0.01,0.8,0,0.494949494949
"12473"," moderate_5",1e-07,0.5,0.71,0.01,1.1,0,0.8737373737375
"12474"," moderate_6",1e-07,0.5,0.71,0.01,0.3,0,0.494949494949
"12475"," easy_1",1e-07,0.5,0.71,0.01,0.8,0,0.89898989899
"12476"," easy_2",1e-07,0.5,0.71,0.01,0.5,0,0.5151515151515
"12477"," easy_3",1e-07,0.5,0.71,0.01,0.6,0,0.494949494949
"12478"," easy_4",1e-07,0.5,0.71,0.01,1,0,0.313131313131
"12479"," easy_5",1e-07,0.5,0.71,0.01,0.6,0,0.494949494949
"12480"," easy_6",1e-07,0.5,0.71,0.01,0.4,0,0.494949494949
"12481"," hard_1",1e-07,0.5,0.71,0.01,1.7,0,0.818181818182
"12482"," hard_2",1e-07,0.5,0.71,0.01,1.2,0,0.818181818182
"12483"," hard_3",1e-07,0.5,0.71,0.01,1.9,0,0.5606060606065
"12484"," hard_4",1e-07,0.5,0.71,0.01,1.2,0,0.929292929293
"12485"," hard_5",1e-07,0.5,0.71,0.01,2.2,0,0.4090909090905
"12486"," hard_6",1e-07,0.5,0.71,0.01,2.5,0,0.444444444444
"12487"," moderate_1",1e-07,0.5,0.71,0.01,0.4,0,0.494949494949
"12488"," moderate_2",1e-07,0.5,0.71,0.01,0.5,0,0.494949494949
"12489"," moderate_3",1e-07,0.5,0.71,0.01,0.4,0,0
"12490"," moderate_4",1e-07,0.5,0.71,0.01,1.3,0,0.5303030303035
"12491"," moderate_5",1e-07,0.5,0.71,0.01,1,0,0.575757575758
"12492"," moderate_6",1e-07,0.5,0.71,0.01,0.9,0,0.363636363636
"12493"," easy_1",1e-07,0.5,0.71,0.01,0.6,0,0.338383838384
"12494"," easy_2",1e-07,0.5,0.71,0.01,0.7,0,0.494949494949
"12495"," easy_3",1e-07,0.5,0.71,0.01,0.4,0,0.494949494949
"12496"," easy_4",1e-07,0.5,0.71,0.01,1.2,0,0.313131313131
"12497"," easy_5",1e-07,0.5,0.71,0.01,0.5,0,0.494949494949
"12498"," easy_6",1e-07,0.5,0.71,0.01,0.6,0,0.494949494949
"12499"," hard_1",1e-07,0.5,0.71,0.01,2.1,0,0.818181818182
"12500"," hard_2",1e-07,0.5,0.71,0.01,1.3,0,0.818181818182
"12501"," hard_3",1e-07,0.5,0.71,0.01,1.2,0,0.626262626263
"12502"," hard_4",1e-07,0.5,0.71,0.01,1.4,0,0.929292929293
"12503"," hard_5",1e-07,0.5,0.71,0.01,2,0,0.343434343434
"12504"," hard_6",1e-07,0.5,0.71,0.01,2.2,0,0.444444444444
"12505"," moderate_1",1e-07,0.5,0.71,0.01,0.6,0,0.494949494949
"12506"," moderate_2",1e-07,0.5,0.71,0.01,0.8,0,0.6868686868685
"12507"," moderate_3",1e-07,0.5,0.71,0.01,0.5,0,0.010101010101
"12508"," moderate_4",1e-07,0.5,0.71,0.01,0.5,0,0.494949494949
"12509"," moderate_5",1e-07,0.5,0.71,0.01,0.9,0,0.3030303030305
"12510"," moderate_6",1e-07,0.5,0.71,0.01,0.5,0,0.494949494949
"12511"," easy_1",1e-07,0.5,0.71,0.01,0.3,0,0
"12512"," easy_2",1e-07,0.5,0.71,0.01,0.5,0,0.494949494949
